Step,Instant_Acc,Avg_Acc
0,0.0,0.0
1,100.0,50.0
2,0.0,33.333335876464844
3,0.0,25.0
4,0.0,20.0
5,100.0,33.333335876464844
6,100.0,42.85714340209961
7,0.0,37.5
8,100.0,44.4444465637207
9,0.0,40.0
10,0.0,36.3636360168457
11,100.0,41.66666793823242
12,100.0,46.153846740722656
13,100.0,50.000003814697266
14,100.0,53.333335876464844
15,100.0,56.25
16,100.0,58.82352828979492
17,100.0,61.11111068725586
18,100.0,63.157894134521484
19,100.0,65.0
20,100.0,66.66666412353516
21,0.0,63.6363639831543
22,100.0,65.21739196777344
23,100.0,66.66667175292969
24,0.0,64.0
25,0.0,61.5384635925293
26,0.0,59.25925827026367
27,0.0,57.142860412597656
28,0.0,55.17241287231445
29,100.0,56.66666793823242
30,0.0,54.838706970214844
31,0.0,53.125
32,0.0,51.51515197753906
33,100.0,52.94117736816406
34,0.0,51.42857360839844
35,100.0,52.77777862548828
36,0.0,51.35135269165039
37,0.0,50.0
38,0.0,48.71794891357422
39,100.0,50.0
40,100.0,51.21950912475586
41,0.0,50.0
42,0.0,48.83720779418945
43,100.0,50.0
44,100.0,51.11111068725586
45,100.0,52.17391586303711
46,0.0,51.06382751464844
47,0.0,50.0
48,100.0,51.020408630371094
49,100.0,52.0
50,100.0,52.94117736816406
51,100.0,53.84615707397461
52,100.0,54.716983795166016
53,100.0,55.55555725097656
54,0.0,54.54545211791992
55,0.0,53.57143020629883
56,0.0,52.6315803527832
57,100.0,53.44827651977539
58,100.0,54.23728942871094
59,100.0,55.000003814697266
60,100.0,55.737701416015625
61,100.0,56.45161056518555
62,0.0,55.55555725097656
63,100.0,56.25
64,0.0,55.38461685180664
65,100.0,56.06060791015625
66,100.0,56.71641540527344
67,100.0,57.35293960571289
68,100.0,57.97101593017578
69,0.0,57.14285659790039
70,0.0,56.33802795410156
71,0.0,55.55555725097656
72,100.0,56.16438293457031
73,0.0,55.4054069519043
74,100.0,56.0
75,100.0,56.578948974609375
76,0.0,55.844154357910156
77,100.0,56.410255432128906
78,100.0,56.96202850341797
79,0.0,56.25
80,100.0,56.790122985839844
81,100.0,57.31707000732422
82,0.0,56.626502990722656
83,0.0,55.9523811340332
84,0.0,55.29411697387695
85,0.0,54.651161193847656
86,100.0,55.17241287231445
87,100.0,55.681819915771484
88,100.0,56.17977523803711
89,0.0,55.55555725097656
90,0.0,54.9450569152832
91,100.0,55.434783935546875
92,0.0,54.83871078491211
93,0.0,54.25531768798828
94,100.0,54.73684310913086
95,100.0,55.208335876464844
96,0.0,54.63917541503906
97,0.0,54.08163070678711
98,100.0,54.54545593261719
99,100.0,55.0
100,0.0,54.4554443359375
101,0.0,53.92156982421875
102,100.0,54.36893081665039
103,100.0,54.80769348144531
104,100.0,55.23809814453125
105,0.0,54.716983795166016
106,0.0,54.205604553222656
107,100.0,54.62963104248047
108,100.0,55.045867919921875
109,0.0,54.54545211791992
110,0.0,54.054054260253906
111,100.0,54.46428680419922
112,0.0,53.9822998046875
113,100.0,54.385963439941406
114,100.0,54.78260803222656
115,0.0,54.31034469604492
116,100.0,54.70085906982422
117,0.0,54.23728942871094
118,100.0,54.62185287475586
119,100.0,55.000003814697266
120,0.0,54.54545211791992
121,100.0,54.91802978515625
122,0.0,54.47154235839844
123,0.0,54.032257080078125
124,100.0,54.400001525878906
125,100.0,54.76190948486328
126,0.0,54.33070755004883
127,0.0,53.90625
128,100.0,54.26356506347656
129,100.0,54.61538314819336
130,0.0,54.1984748840332
131,100.0,54.54545593261719
132,100.0,54.8872184753418
133,100.0,55.223880767822266
134,100.0,55.5555534362793
135,100.0,55.882354736328125
136,0.0,55.47445297241211
137,0.0,55.07246398925781
138,100.0,55.39568328857422
139,100.0,55.71428680419922
140,0.0,55.319149017333984
141,100.0,55.6338005065918
142,0.0,55.244754791259766
143,100.0,55.55555725097656
144,0.0,55.17241287231445
145,100.0,55.47945022583008
146,0.0,55.1020393371582
147,0.0,54.729732513427734
148,100.0,55.0335578918457
149,100.0,55.333335876464844
150,0.0,54.966888427734375
151,100.0,55.26315689086914
152,100.0,55.55555725097656
153,0.0,55.19480514526367
154,100.0,55.48387145996094
155,0.0,55.128204345703125
156,0.0,54.777069091796875
157,100.0,55.06329345703125
158,100.0,55.345909118652344
159,0.0,55.0
160,100.0,55.279502868652344
161,0.0,54.938270568847656
162,100.0,55.2147216796875
163,100.0,55.4878044128418
164,100.0,55.757572174072266
165,100.0,56.02409362792969
166,100.0,56.28742599487305
167,100.0,56.5476188659668
168,0.0,56.21302032470703
169,100.0,56.47058868408203
170,100.0,56.72514724731445
171,0.0,56.395347595214844
172,0.0,56.06936264038086
173,100.0,56.32183837890625
174,0.0,56.0
175,0.0,55.681819915771484
176,0.0,55.36723327636719
177,100.0,55.617977142333984
178,100.0,55.86592102050781
179,0.0,55.55555725097656
180,0.0,55.248619079589844
181,100.0,55.4945068359375
182,100.0,55.73770523071289
183,100.0,55.9782600402832
184,0.0,55.67567825317383
185,100.0,55.913978576660156
186,0.0,55.61497497558594
187,0.0,55.319149017333984
188,0.0,55.02645492553711
189,100.0,55.263160705566406
190,100.0,55.49738311767578
191,100.0,55.72916793823242
192,0.0,55.44041442871094
193,100.0,55.670101165771484
194,0.0,55.38461685180664
195,100.0,55.61224365234375
196,100.0,55.837562561035156
197,100.0,56.06060791015625
198,100.0,56.28140640258789
199,0.0,56.0
200,100.0,56.218902587890625
201,0.0,55.94059371948242
202,100.0,56.15763473510742
203,0.0,55.882354736328125
204,0.0,55.60975646972656
205,0.0,55.339805603027344
206,0.0,55.07246398925781
207,100.0,55.2884635925293
208,100.0,55.50239181518555
209,100.0,55.71428680419922
210,100.0,55.924171447753906
211,100.0,56.132076263427734
212,100.0,56.33802795410156
213,100.0,56.54205322265625
214,0.0,56.27906799316406
215,100.0,56.481483459472656
216,0.0,56.22119903564453
217,0.0,55.96329879760742
218,0.0,55.707759857177734
219,100.0,55.909088134765625
220,0.0,55.65611267089844
221,0.0,55.4054069519043
222,0.0,55.156951904296875
223,100.0,55.357147216796875
224,100.0,55.55555725097656
225,100.0,55.75221252441406
226,0.0,55.50660705566406
227,0.0,55.26315689086914
228,100.0,55.45851516723633
229,0.0,55.21738815307617
230,0.0,54.978355407714844
231,100.0,55.17241287231445
232,100.0,55.36480712890625
233,100.0,55.55555725097656
234,0.0,55.319149017333984
235,100.0,55.50847625732422
236,0.0,55.27425765991211
237,0.0,55.04201889038086
238,0.0,54.81171417236328
239,0.0,54.583335876464844
240,0.0,54.356849670410156
241,0.0,54.13222885131836
242,100.0,54.320987701416016
243,0.0,54.098358154296875
244,100.0,54.28571319580078
245,0.0,54.06503677368164
246,0.0,53.84615707397461
247,100.0,54.032257080078125
248,100.0,54.21686553955078
249,0.0,54.000003814697266
250,0.0,53.78486251831055
251,100.0,53.968257904052734
252,100.0,54.15019989013672
253,0.0,53.937007904052734
254,0.0,53.725494384765625
255,0.0,53.515625
256,0.0,53.30739212036133
257,0.0,53.10077667236328
258,0.0,52.895751953125
259,100.0,53.07692337036133
260,0.0,52.87356185913086
261,0.0,52.671756744384766
262,100.0,52.85171127319336
263,100.0,53.030303955078125
264,100.0,53.20754623413086
265,0.0,53.00751876831055
266,100.0,53.18352127075195
267,0.0,52.98507308959961
268,0.0,52.78810501098633
