Step,Instant_Acc,Avg_Acc
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,100.0,20.0
5,0.0,16.666667938232422
6,0.0,14.285715103149414
7,0.0,12.5
8,100.0,22.22222328186035
9,0.0,20.0
10,0.0,18.18181800842285
11,0.0,16.666667938232422
12,0.0,15.384615898132324
13,0.0,14.285715103149414
14,100.0,20.000001907348633
15,0.0,18.75
16,0.0,17.647058486938477
17,0.0,16.66666603088379
18,0.0,15.789473533630371
19,0.0,15.0
20,0.0,14.285714149475098
21,100.0,18.18181800842285
22,0.0,17.39130401611328
23,0.0,16.666667938232422
24,0.0,16.0
25,0.0,15.384615898132324
26,0.0,14.814814567565918
27,0.0,14.285715103149414
28,0.0,13.793103218078613
29,100.0,16.666667938232422
30,0.0,16.129032135009766
31,0.0,15.625
32,0.0,15.15151596069336
33,0.0,14.70588207244873
34,100.0,17.14285659790039
35,0.0,16.66666603088379
36,100.0,18.91891860961914
37,0.0,18.421052932739258
38,0.0,17.948719024658203
39,0.0,17.5
40,100.0,19.51219367980957
41,0.0,19.047618865966797
42,0.0,18.604650497436523
43,100.0,20.454545974731445
44,0.0,20.0
45,100.0,21.7391300201416
46,100.0,23.404254913330078
47,0.0,22.916667938232422
48,100.0,24.489795684814453
49,0.0,24.0
50,0.0,23.5294132232666
51,0.0,23.076923370361328
52,0.0,22.641510009765625
53,0.0,22.22222328186035
54,0.0,21.81818199157715
55,0.0,21.428571701049805
56,0.0,21.052631378173828
57,0.0,20.689655303955078
58,0.0,20.3389835357666
59,100.0,21.666667938232422
60,100.0,22.95081901550293
61,0.0,22.580644607543945
62,0.0,22.22222328186035
63,0.0,21.875
64,0.0,21.538461685180664
65,0.0,21.212121963500977
66,0.0,20.89552116394043
67,0.0,20.58823585510254
68,0.0,20.28985595703125
69,0.0,20.0
70,0.0,19.71830940246582
71,0.0,19.44444465637207
72,0.0,19.178081512451172
73,0.0,18.91891860961914
74,0.0,18.666667938232422
75,0.0,18.421052932739258
76,0.0,18.18181800842285
77,0.0,17.948719024658203
78,100.0,18.987342834472656
79,0.0,18.75
80,0.0,18.518518447875977
81,0.0,18.292682647705078
82,0.0,18.072288513183594
83,100.0,19.047618865966797
84,0.0,18.823530197143555
85,0.0,18.604650497436523
86,0.0,18.390804290771484
87,0.0,18.18181800842285
88,0.0,17.977527618408203
89,0.0,17.77777862548828
90,0.0,17.58241844177246
91,100.0,18.478261947631836
92,0.0,18.279569625854492
93,100.0,19.148935317993164
94,0.0,18.947368621826172
95,0.0,18.75
96,0.0,18.556699752807617
97,0.0,18.367345809936523
98,0.0,18.18181800842285
99,0.0,18.0
100,0.0,17.821781158447266
101,0.0,17.64706039428711
102,0.0,17.47572898864746
103,100.0,18.26923179626465
104,100.0,19.047618865966797
105,0.0,18.8679256439209
106,0.0,18.691587448120117
107,100.0,19.44444465637207
108,0.0,19.266054153442383
109,0.0,19.09090805053711
110,0.0,18.91891860961914
111,0.0,18.75
112,0.0,18.584070205688477
113,0.0,18.421052932739258
114,0.0,18.260868072509766
115,0.0,18.10344886779785
116,100.0,18.80341911315918
117,0.0,18.644067764282227
118,0.0,18.487396240234375
119,0.0,18.33333396911621
120,0.0,18.18181800842285
121,0.0,18.032785415649414
122,0.0,17.886178970336914
123,100.0,18.548385620117188
124,0.0,18.400001525878906
125,100.0,19.04762077331543
126,0.0,18.89763832092285
127,100.0,19.53125
128,0.0,19.379844665527344
129,0.0,19.230770111083984
130,100.0,19.847328186035156
131,100.0,20.454545974731445
132,0.0,20.300752639770508
133,0.0,20.149253845214844
134,100.0,20.740739822387695
135,0.0,20.58823585510254
136,0.0,20.437955856323242
137,0.0,20.28985595703125
138,0.0,20.143884658813477
139,0.0,20.0
140,0.0,19.858156204223633
141,0.0,19.71830940246582
142,100.0,20.279720306396484
143,100.0,20.83333396911621
144,0.0,20.689655303955078
145,0.0,20.547945022583008
146,0.0,20.40816307067871
147,0.0,20.27027130126953
148,0.0,20.134227752685547
149,0.0,20.0
150,0.0,19.867549896240234
151,0.0,19.73684310913086
152,0.0,19.60784339904785
153,100.0,20.12986946105957
154,0.0,20.0
155,0.0,19.871795654296875
156,0.0,19.745223999023438
157,0.0,19.620254516601562
158,0.0,19.496854782104492
159,0.0,19.375
160,0.0,19.25465965270996
161,0.0,19.13580322265625
162,0.0,19.018404006958008
163,0.0,18.90243911743164
164,0.0,18.787878036499023
165,100.0,19.27710723876953
166,0.0,19.161678314208984
167,0.0,19.047618865966797
168,0.0,18.934911727905273
169,0.0,18.823530197143555
170,0.0,18.713451385498047
171,0.0,18.604650497436523
172,0.0,18.497108459472656
173,0.0,18.390804290771484
174,0.0,18.28571319580078
175,100.0,18.75
176,0.0,18.644067764282227
177,0.0,18.539325714111328
178,0.0,18.435752868652344
179,0.0,18.33333396911621
180,0.0,18.232044219970703
181,0.0,18.131868362426758
182,0.0,18.032787322998047
183,0.0,17.934782028198242
184,0.0,17.837839126586914
185,100.0,18.279569625854492
186,0.0,18.18181800842285
187,100.0,18.617021560668945
188,100.0,19.047618865966797
189,0.0,18.947368621826172
190,0.0,18.848167419433594
191,100.0,19.27083396911621
192,0.0,19.170984268188477
193,0.0,19.07216453552246
194,0.0,18.9743595123291
195,0.0,18.87755012512207
196,100.0,19.289339065551758
197,0.0,19.191919326782227
198,100.0,19.597990036010742
199,0.0,19.5
200,100.0,19.900497436523438
201,0.0,19.801979064941406
202,0.0,19.70443344116211
203,0.0,19.60784339904785
204,0.0,19.512195587158203
205,0.0,19.417476654052734
206,0.0,19.323671340942383
207,0.0,19.230770111083984
208,0.0,19.138755798339844
209,0.0,19.047618865966797
210,0.0,18.957345962524414
211,0.0,18.8679256439209
212,0.0,18.779342651367188
213,100.0,19.158878326416016
214,0.0,19.069766998291016
215,0.0,18.981481552124023
216,0.0,18.89400863647461
217,0.0,18.80733871459961
218,100.0,19.178081512451172
219,0.0,19.09090805053711
220,0.0,19.004526138305664
221,0.0,18.91891860961914
222,100.0,19.282512664794922
223,100.0,19.642858505249023
224,100.0,20.0
225,0.0,19.9115047454834
226,100.0,20.26431655883789
227,0.0,20.175437927246094
228,0.0,20.087337493896484
229,0.0,20.0
230,0.0,19.913419723510742
231,0.0,19.827585220336914
232,0.0,19.742488861083984
233,100.0,20.08547019958496
234,0.0,20.0
235,0.0,19.915254592895508
236,0.0,19.831222534179688
237,100.0,20.168067932128906
238,100.0,20.502092361450195
239,100.0,20.83333396911621
240,0.0,20.746889114379883
241,0.0,20.661155700683594
242,0.0,20.57613182067871
243,0.0,20.491802215576172
244,100.0,20.816326141357422
245,0.0,20.731706619262695
246,0.0,20.64777374267578
247,0.0,20.564516067504883
248,0.0,20.4819278717041
249,100.0,20.80000114440918
250,0.0,20.717132568359375
251,0.0,20.63492202758789
252,0.0,20.553359985351562
253,0.0,20.472440719604492
254,0.0,20.39215850830078
255,0.0,20.3125
256,0.0,20.233463287353516
257,0.0,20.155038833618164
258,0.0,20.077219009399414
259,0.0,20.0
260,0.0,19.923370361328125
261,0.0,19.847328186035156
262,0.0,19.771862030029297
263,100.0,20.07575798034668
264,0.0,20.0
265,0.0,19.92481231689453
266,0.0,19.850187301635742
267,0.0,19.776119232177734
268,0.0,19.70260238647461
269,0.0,19.629629135131836
270,100.0,19.926198959350586
271,0.0,19.852941513061523
272,0.0,19.78022003173828
273,0.0,19.70802879333496
274,0.0,19.636363983154297
275,0.0,19.565217971801758
276,0.0,19.494585037231445
277,0.0,19.424461364746094
278,100.0,19.7132625579834
279,100.0,20.0
280,100.0,20.284696578979492
281,0.0,20.212764739990234
282,0.0,20.141342163085938
283,0.0,20.07042121887207
284,0.0,20.0
285,0.0,19.930068969726562
286,0.0,19.860628128051758
287,0.0,19.79166603088379
288,0.0,19.72318458557129
289,100.0,20.0
290,100.0,20.274913787841797
291,0.0,20.20547866821289
292,0.0,20.136518478393555
293,0.0,20.06802749633789
294,0.0,20.0
295,0.0,19.932432174682617
296,100.0,20.2020206451416
297,0.0,20.134227752685547
298,0.0,20.0668888092041
299,0.0,20.0
300,0.0,19.93355369567871
301,0.0,19.867549896240234
302,100.0,20.13201332092285
303,100.0,20.394737243652344
304,0.0,20.327869415283203
305,0.0,20.261438369750977
306,0.0,20.195438385009766
307,100.0,20.454545974731445
308,0.0,20.388349533081055
309,0.0,20.322580337524414
310,100.0,20.578777313232422
311,0.0,20.512821197509766
312,100.0,20.766773223876953
313,0.0,20.700637817382812
314,0.0,20.634920120239258
