Step,Instant_Acc,Avg_Acc
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,100.0,14.285715103149414
7,0.0,12.5
8,100.0,22.22222328186035
9,0.0,20.0
10,0.0,18.18181800842285
11,0.0,16.666667938232422
12,0.0,15.384615898132324
13,0.0,14.285715103149414
14,0.0,13.333333969116211
15,0.0,12.5
16,0.0,11.764705657958984
17,0.0,11.111111640930176
18,0.0,10.526315689086914
19,0.0,10.0
20,0.0,9.523809432983398
21,0.0,9.090909004211426
22,0.0,8.69565200805664
23,0.0,8.333333969116211
24,0.0,8.0
25,0.0,7.692307949066162
26,0.0,7.407407283782959
27,0.0,7.142857551574707
28,0.0,6.896551609039307
29,0.0,6.6666669845581055
30,100.0,9.67741870880127
31,0.0,9.375
32,0.0,9.090909004211426
33,0.0,8.823529243469238
34,100.0,11.428571701049805
35,0.0,11.111111640930176
36,100.0,13.513513565063477
37,0.0,13.1578950881958
38,0.0,12.820512771606445
39,0.0,12.5
40,100.0,14.634145736694336
41,0.0,14.285714149475098
42,0.0,13.95348834991455
43,100.0,15.909090995788574
44,0.0,15.555556297302246
45,100.0,17.39130401611328
46,100.0,19.148935317993164
47,0.0,18.75
48,100.0,20.40816307067871
49,0.0,20.0
50,0.0,19.60784339904785
51,0.0,19.230770111083984
52,0.0,18.8679256439209
53,0.0,18.518518447875977
54,0.0,18.18181800842285
55,0.0,17.85714340209961
56,0.0,17.543859481811523
57,0.0,17.241378784179688
58,0.0,16.94915199279785
59,100.0,18.33333396911621
60,0.0,18.032785415649414
61,0.0,17.74193572998047
62,0.0,17.460317611694336
63,0.0,17.1875
64,0.0,16.923076629638672
65,0.0,16.666667938232422
66,0.0,16.417909622192383
67,0.0,16.176469802856445
68,0.0,15.942028999328613
69,0.0,15.714285850524902
70,0.0,15.49295711517334
71,0.0,15.277777671813965
72,0.0,15.068492889404297
73,0.0,14.86486530303955
74,0.0,14.666666984558105
75,0.0,14.473684310913086
76,0.0,14.285714149475098
77,0.0,14.102563858032227
78,100.0,15.189873695373535
79,0.0,15.0
80,0.0,14.814814567565918
81,0.0,14.634145736694336
82,100.0,15.662650108337402
83,100.0,16.66666603088379
84,0.0,16.47058868408203
85,0.0,16.279069900512695
86,0.0,16.09195327758789
87,100.0,17.045455932617188
88,0.0,16.853933334350586
89,100.0,17.77777862548828
90,0.0,17.58241844177246
91,100.0,18.478261947631836
92,0.0,18.279569625854492
93,100.0,19.148935317993164
94,0.0,18.947368621826172
95,0.0,18.75
96,0.0,18.556699752807617
97,0.0,18.367345809936523
98,0.0,18.18181800842285
99,0.0,18.0
100,0.0,17.821781158447266
101,0.0,17.64706039428711
102,0.0,17.47572898864746
103,100.0,18.26923179626465
104,0.0,18.095239639282227
105,0.0,17.924528121948242
106,0.0,17.757009506225586
107,100.0,18.518518447875977
108,0.0,18.348623275756836
109,0.0,18.18181800842285
110,0.0,18.01801872253418
111,0.0,17.85714340209961
112,0.0,17.699115753173828
113,0.0,17.543859481811523
114,0.0,17.39130401611328
115,0.0,17.241378784179688
116,100.0,17.948719024658203
117,0.0,17.79660987854004
118,0.0,17.64706039428711
119,0.0,17.5
120,0.0,17.355371475219727
121,100.0,18.032785415649414
122,0.0,17.886178970336914
123,100.0,18.548385620117188
124,0.0,18.400001525878906
125,0.0,18.253969192504883
126,100.0,18.89763832092285
127,0.0,18.75
128,0.0,18.604650497436523
129,0.0,18.461538314819336
130,100.0,19.083969116210938
131,100.0,19.696969985961914
132,0.0,19.548871994018555
133,0.0,19.402984619140625
134,0.0,19.259258270263672
135,0.0,19.117647171020508
136,0.0,18.97810173034668
137,0.0,18.840579986572266
138,0.0,18.705036163330078
139,0.0,18.571428298950195
140,0.0,18.439716339111328
141,0.0,18.309858322143555
142,0.0,18.18181800842285
143,100.0,18.75
144,0.0,18.620689392089844
145,0.0,18.49315071105957
146,0.0,18.367345809936523
147,0.0,18.243244171142578
148,0.0,18.120805740356445
149,0.0,18.0
150,0.0,17.880794525146484
151,0.0,17.763158798217773
152,0.0,17.647058486938477
153,100.0,18.18181800842285
154,0.0,18.064516067504883
155,0.0,17.948719024658203
156,0.0,17.834394454956055
157,0.0,17.721519470214844
158,100.0,18.23899269104004
159,0.0,18.125
160,0.0,18.012422561645508
161,0.0,17.901235580444336
162,0.0,17.791410446166992
163,0.0,17.682926177978516
164,0.0,17.575756072998047
165,0.0,17.469879150390625
166,0.0,17.365270614624023
167,0.0,17.261905670166016
168,0.0,17.15976333618164
169,0.0,17.05882453918457
170,100.0,17.543859481811523
171,0.0,17.44186019897461
172,0.0,17.341039657592773
173,0.0,17.241378784179688
174,0.0,17.14285659790039
175,100.0,17.613636016845703
176,0.0,17.514123916625977
177,0.0,17.41573143005371
178,0.0,17.318435668945312
179,0.0,17.22222328186035
180,0.0,17.127073287963867
181,0.0,17.03296661376953
182,0.0,16.939889907836914
183,0.0,16.84782600402832
184,0.0,16.756757736206055
185,0.0,16.66666603088379
186,0.0,16.57754135131836
187,0.0,16.489360809326172
188,0.0,16.402116775512695
189,0.0,16.3157901763916
190,0.0,16.230365753173828
191,0.0,16.14583396911621
192,0.0,16.062175750732422
193,0.0,15.97938060760498
194,0.0,15.897436141967773
195,0.0,15.816326141357422
196,0.0,15.736040115356445
197,0.0,15.65656566619873
198,0.0,15.577889442443848
199,0.0,15.5
200,0.0,15.422884941101074
201,0.0,15.346534729003906
202,0.0,15.270936012268066
203,0.0,15.19607925415039
204,0.0,15.12195110321045
205,0.0,15.048543930053711
206,0.0,14.975845336914062
207,0.0,14.903846740722656
208,0.0,14.832535743713379
209,0.0,14.761905670166016
210,0.0,14.691944122314453
211,0.0,14.622641563415527
212,0.0,14.553990364074707
213,0.0,14.485980987548828
214,0.0,14.418604850769043
215,0.0,14.351852416992188
216,0.0,14.285714149475098
217,0.0,14.220182418823242
218,0.0,14.155250549316406
219,0.0,14.090909004211426
220,0.0,14.02715015411377
221,0.0,13.963964462280273
222,100.0,14.349776268005371
223,0.0,14.285715103149414
224,0.0,14.222222328186035
225,0.0,14.159292221069336
226,0.0,14.096916198730469
227,0.0,14.035087585449219
228,0.0,13.973799705505371
229,0.0,13.913043022155762
230,0.0,13.852813720703125
231,0.0,13.793103218078613
232,0.0,13.733905792236328
233,0.0,13.675214767456055
234,0.0,13.617020606994629
235,0.0,13.559322357177734
236,0.0,13.50210952758789
237,0.0,13.445379257202148
238,0.0,13.389121055603027
239,0.0,13.333333969116211
240,0.0,13.278009414672852
241,0.0,13.223139762878418
242,0.0,13.168724060058594
243,0.0,13.114753723144531
244,0.0,13.061223983764648
245,0.0,13.008129119873047
246,0.0,12.955466270446777
247,0.0,12.90322494506836
248,0.0,12.851405143737793
249,0.0,12.800000190734863
250,0.0,12.749004364013672
251,0.0,12.698413848876953
252,0.0,12.648221969604492
253,0.0,12.598424911499023
254,0.0,12.549020767211914
255,0.0,12.5
256,0.0,12.451361656188965
257,0.0,12.403100967407227
258,0.0,12.355212211608887
259,0.0,12.307692527770996
260,0.0,12.260536193847656
261,0.0,12.213740348815918
262,0.0,12.1673002243042
263,0.0,12.121212005615234
264,0.0,12.075471878051758
265,0.0,12.030075073242188
266,0.0,11.985018730163574
267,0.0,11.940298080444336
268,0.0,11.895910263061523
269,0.0,11.851851463317871
270,0.0,11.808117866516113
271,0.0,11.764705657958984
272,0.0,11.721611976623535
273,0.0,11.678832054138184
274,0.0,11.636363983154297
275,0.0,11.594202995300293
276,0.0,11.552346229553223
277,0.0,11.510791778564453
278,0.0,11.469533920288086
279,0.0,11.428571701049805
280,0.0,11.387900352478027
281,0.0,11.347517013549805
282,0.0,11.30742073059082
283,0.0,11.267605781555176
284,0.0,11.228070259094238
285,0.0,11.188811302185059
286,0.0,11.149826049804688
287,0.0,11.111111640930176
288,0.0,11.072664260864258
289,0.0,11.034482955932617
290,0.0,10.996563911437988
291,0.0,10.958904266357422
292,0.0,10.921501159667969
293,0.0,10.884353637695312
294,0.0,10.847457885742188
295,0.0,10.810811042785645
296,0.0,10.774410247802734
297,0.0,10.738255500793457
298,0.0,10.702341079711914
299,0.0,10.666666984558105
300,0.0,10.631229400634766
301,0.0,10.596026420593262
302,0.0,10.561056137084961
303,0.0,10.526315689086914
304,0.0,10.491803169250488
305,0.0,10.45751667022705
306,0.0,10.423452377319336
307,0.0,10.389610290527344
308,0.0,10.355987548828125
309,0.0,10.322580337524414
310,0.0,10.289388656616211
